Nome abreviado do estrato;Código do estrato;Nome do Município;Código do Município
Acre exceto Rio Branco;1250;Acrelândia;1200013
Acre exceto Rio Branco;1250;Assis Brasil;1200054
Acre exceto Rio Branco;1250;Brasiléia;1200104
Acre exceto Rio Branco;1250;Bujari;1200138
Acre exceto Rio Branco;1250;Capixaba;1200179
Acre exceto Rio Branco;1250;Cruzeiro do Sul;1200203
Acre exceto Rio Branco;1250;Epitaciolândia;1200252
Acre exceto Rio Branco;1250;Feijó;1200302
Acre exceto Rio Branco;1250;Jordão;1200328
Acre exceto Rio Branco;1250;Mâncio Lima;1200336
Acre exceto Rio Branco;1250;Manoel Urbano;1200344
Acre exceto Rio Branco;1250;Marechal Thaumaturgo;1200351
Acre exceto Rio Branco;1250;Plácido de Castro;1200385
Acre exceto Rio Branco;1250;Porto Walter;1200393
Acre exceto Rio Branco;1250;Rodrigues Alves;1200427
Acre exceto Rio Branco;1250;Santa Rosa do Purus;1200435
Acre exceto Rio Branco;1250;Senador Guiomard;1200450
Acre exceto Rio Branco;1250;Sena Madureira;1200500
Acre exceto Rio Branco;1250;Tarauacá;1200609
Acre exceto Rio Branco;1250;Xapuri;1200708
Acre exceto Rio Branco;1250;Porto Acre;1200807
Agreste da Paraíba;2551;Alagoa Grande;2500304
Agreste da Paraíba;2551;Alagoa Nova;2500403
Agreste da Paraíba;2551;Alagoinha;2500502
Agreste da Paraíba;2551;Araçagi;2500809
Agreste da Paraíba;2551;Areia;2501104
Agreste da Paraíba;2551;Baía da Traição;2501401
Agreste da Paraíba;2551;Bananeiras;2501500
Agreste da Paraíba;2551;Belém;2501906
Agreste da Paraíba;2551;Borborema;2502706
Agreste da Paraíba;2551;Caiçara;2503605
Agreste da Paraíba;2551;Caldas Brandão;2503803
Agreste da Paraíba;2551;Capim;2504033
Agreste da Paraíba;2551;Cuitegi;2505204
Agreste da Paraíba;2551;Cuité de Mamanguape;2505238
Agreste da Paraíba;2551;Curral de Cima;2505279
Agreste da Paraíba;2551;Duas Estradas;2505808
Agreste da Paraíba;2551;Guarabira;2506301
Agreste da Paraíba;2551;Gurinhém;2506400
Agreste da Paraíba;2551;Ingá;2506806
Agreste da Paraíba;2551;Itabaiana;2506905
Agreste da Paraíba;2551;Itapororoca;2507101
Agreste da Paraíba;2551;Itatuba;2507200
Agreste da Paraíba;2551;Jacaraú;2507309
Agreste da Paraíba;2551;Juarez Távora;2507606
Agreste da Paraíba;2551;Juripiranga;2507903
Agreste da Paraíba;2551;Lagoa de Dentro;2508208
Agreste da Paraíba;2551;Logradouro;2508554
Agreste da Paraíba;2551;Marcação;2509057
Agreste da Paraíba;2551;Mari;2509107
Agreste da Paraíba;2551;Mataraca;2509305
Agreste da Paraíba;2551;Matinhas;2509339
Agreste da Paraíba;2551;Mogeiro;2509404
Agreste da Paraíba;2551;Mulungu;2509800
Agreste da Paraíba;2551;Pilar;2511509
Agreste da Paraíba;2551;Pilões;2511608
Agreste da Paraíba;2551;Pilõezinhos;2511707
Agreste da Paraíba;2551;Pirpirituba;2511806
Agreste da Paraíba;2551;Pedro Régis;2512721
Agreste da Paraíba;2551;Riachão do Bacamarte;2512754
Agreste da Paraíba;2551;Riachão do Poço;2512762
Agreste da Paraíba;2551;Salgado de São Félix;2513109
Agreste da Paraíba;2551;São José dos Ramos;2514453
Agreste da Paraíba;2551;São Miguel de Taipu;2515005
Agreste da Paraíba;2551;Sapé;2515302
Agreste da Paraíba;2551;Serra da Raiz;2515609
Agreste da Paraíba;2551;Serraria;2515906
Agreste da Paraíba;2551;Sertãozinho;2515930
Agreste da Paraíba;2551;Sobrado;2515971
Agreste de Pernambuco;2653;Agrestina;2600302
Agreste de Pernambuco;2653;Águas Belas;2600500
Agreste de Pernambuco;2653;Alagoinha;2600609
Agreste de Pernambuco;2653;Altinho;2600807
Agreste de Pernambuco;2653;Angelim;2601003
Agreste de Pernambuco;2653;Barra de Guabiraba;2601300
Agreste de Pernambuco;2653;Belo Jardim;2601706
Agreste de Pernambuco;2653;Bezerros;2601904
Agreste de Pernambuco;2653;Bom Conselho;2602100
Agreste de Pernambuco;2653;Bom Jardim;2602209
Agreste de Pernambuco;2653;Bonito;2602308
Agreste de Pernambuco;2653;Brejão;2602407
Agreste de Pernambuco;2653;Brejo da Madre de Deus;2602605
Agreste de Pernambuco;2653;Buíque;2602803
Agreste de Pernambuco;2653;Cachoeirinha;2603108
Agreste de Pernambuco;2653;Caetés;2603207
Agreste de Pernambuco;2653;Calçado;2603306
Agreste de Pernambuco;2653;Camocim de São Félix;2603504
Agreste de Pernambuco;2653;Canhotinho;2603702
Agreste de Pernambuco;2653;Capoeiras;2603801
Agreste de Pernambuco;2653;Caruaru;2604106
Agreste de Pernambuco;2653;Casinhas;2604155
Agreste de Pernambuco;2653;Correntes;2604700
Agreste de Pernambuco;2653;Cumaru;2604908
Agreste de Pernambuco;2653;Cupira;2605004
Agreste de Pernambuco;2653;Feira Nova;2605400
Agreste de Pernambuco;2653;Frei Miguelinho;2605806
Agreste de Pernambuco;2653;Garanhuns;2606002
Agreste de Pernambuco;2653;Gravatá;2606408
Agreste de Pernambuco;2653;Iati;2606507
Agreste de Pernambuco;2653;Ibirajuba;2606705
Agreste de Pernambuco;2653;Itaíba;2607505
Agreste de Pernambuco;2653;Jataúba;2608008
Agreste de Pernambuco;2653;João Alfredo;2608107
Agreste de Pernambuco;2653;Jucati;2608255
Agreste de Pernambuco;2653;Jupi;2608305
Agreste de Pernambuco;2653;Jurema;2608404
Agreste de Pernambuco;2653;Lagoa do Ouro;2608602
Agreste de Pernambuco;2653;Lagoa dos Gatos;2608701
Agreste de Pernambuco;2653;Lajedo;2608800
Agreste de Pernambuco;2653;Limoeiro;2608909
Agreste de Pernambuco;2653;Machados;2609105
Agreste de Pernambuco;2653;Orobó;2609709
Agreste de Pernambuco;2653;Palmeirina;2610103
Agreste de Pernambuco;2653;Panelas;2610202
Agreste de Pernambuco;2653;Paranatama;2610301
Agreste de Pernambuco;2653;Passira;2610509
Agreste de Pernambuco;2653;Pedra;2610806
Agreste de Pernambuco;2653;Pesqueira;2610905
Agreste de Pernambuco;2653;Poção;2611200
Agreste de Pernambuco;2653;Riacho das Almas;2611705
Agreste de Pernambuco;2653;Sairé;2612000
Agreste de Pernambuco;2653;Salgadinho;2612109
Agreste de Pernambuco;2653;Saloá;2612307
Agreste de Pernambuco;2653;Sanharó;2612406
Agreste de Pernambuco;2653;Santa Cruz do Capibaribe;2612505
Agreste de Pernambuco;2653;Santa Maria do Cambucá;2612703
Agreste de Pernambuco;2653;São Bento do Una;2613008
Agreste de Pernambuco;2653;São Caitano;2613107
Agreste de Pernambuco;2653;São João;2613206
Agreste de Pernambuco;2653;São Joaquim do Monte;2613305
Agreste de Pernambuco;2653;São Vicente Ferrer;2613800
Agreste de Pernambuco;2653;Surubim;2614501
Agreste de Pernambuco;2653;Tacaimbó;2614709
Agreste de Pernambuco;2653;Taquaritinga do Norte;2615003
Agreste de Pernambuco;2653;Terezinha;2615102
Agreste de Pernambuco;2653;Toritama;2615409
Agreste de Pernambuco;2653;Tupanatinga;2615805
Agreste de Pernambuco;2653;Venturosa;2616001
Agreste de Pernambuco;2653;Vertente do Lério;2616183
Agreste de Pernambuco;2653;Vertentes;2616209
Agreste do Rio Grande do Norte;2451;Arês;2401206
Agreste do Rio Grande do Norte;2451;Baía Formosa;2401404
Agreste do Rio Grande do Norte;2451;Bento Fernandes;2401602
Agreste do Rio Grande do Norte;2451;Bom Jesus;2401701
Agreste do Rio Grande do Norte;2451;Brejinho;2401800
Agreste do Rio Grande do Norte;2451;Canguaretama;2402204
Agreste do Rio Grande do Norte;2451;Espírito Santo;2403509
Agreste do Rio Grande do Norte;2451;Goianinha;2404200
Agreste do Rio Grande do Norte;2451;Ielmo Marinho;2404606
Agreste do Rio Grande do Norte;2451;Jandaíra;2405108
Agreste do Rio Grande do Norte;2451;Januário Cicco;2405306
Agreste do Rio Grande do Norte;2451;João Câmara;2405801
Agreste do Rio Grande do Norte;2451;Jundiá;2406155
Agreste do Rio Grande do Norte;2451;Lagoa d'Anta;2406205
Agreste do Rio Grande do Norte;2451;Lagoa de Pedras;2406304
Agreste do Rio Grande do Norte;2451;Lagoa Salgada;2406601
Agreste do Rio Grande do Norte;2451;Maxaranguape;2407500
Agreste do Rio Grande do Norte;2451;Montanhas;2407708
Agreste do Rio Grande do Norte;2451;Nova Cruz;2408300
Agreste do Rio Grande do Norte;2451;Parazinho;2408805
Agreste do Rio Grande do Norte;2451;Rio do Fogo;2408953
Agreste do Rio Grande do Norte;2451;Passa e Fica;2409100
Agreste do Rio Grande do Norte;2451;Passagem;2409209
Agreste do Rio Grande do Norte;2451;Santa Maria;2409332
Agreste do Rio Grande do Norte;2451;Pedra Grande;2409506
Agreste do Rio Grande do Norte;2451;Pedro Velho;2409803
Agreste do Rio Grande do Norte;2451;Poço Branco;2410108
Agreste do Rio Grande do Norte;2451;Presidente Juscelino;2410306
Agreste do Rio Grande do Norte;2451;Pureza;2410405
Agreste do Rio Grande do Norte;2451;Riachuelo;2410900
Agreste do Rio Grande do Norte;2451;Santo Antônio;2411502
Agreste do Rio Grande do Norte;2451;São Miguel do Gostoso;2412559
Agreste do Rio Grande do Norte;2451;São Paulo do Potengi;2412609
Agreste do Rio Grande do Norte;2451;São Pedro;2412708
Agreste do Rio Grande do Norte;2451;Senador Elói de Souza;2413102
Agreste do Rio Grande do Norte;2451;Senador Georgino Avelino;2413201
Agreste do Rio Grande do Norte;2451;Serrinha;2413508
Agreste do Rio Grande do Norte;2451;Taipu;2413904
Agreste do Rio Grande do Norte;2451;Tibau do Sul;2414209
Agreste do Rio Grande do Norte;2451;Touros;2414407
Agreste do Rio Grande do Norte;2451;Várzea;2414704
Agreste do Rio Grande do Norte;2451;Vila Flor;2415008
Agreste e Sertão de Sergipe;2853;Aquidabã;2800209
Agreste e Sertão de Sergipe;2853;Canindé de São Francisco;2801207
Agreste e Sertão de Sergipe;2853;Carira;2801405
Agreste e Sertão de Sergipe;2853;Cumbe;2801900
Agreste e Sertão de Sergipe;2853;Feira Nova;2802205
Agreste e Sertão de Sergipe;2853;Frei Paulo;2802304
Agreste e Sertão de Sergipe;2853;Gararu;2802403
Agreste e Sertão de Sergipe;2853;Gracho Cardoso;2802601
Agreste e Sertão de Sergipe;2853;Itabi;2803104
Agreste e Sertão de Sergipe;2853;Malhada dos Bois;2803807
Agreste e Sertão de Sergipe;2853;Monte Alegre de Sergipe;2804201
Agreste e Sertão de Sergipe;2853;Muribeca;2804300
Agreste e Sertão de Sergipe;2853;Nossa Senhora Aparecida;2804458
Agreste e Sertão de Sergipe;2853;Nossa Senhora da Glória;2804508
Agreste e Sertão de Sergipe;2853;Nossa Senhora das Dores;2804607
Agreste e Sertão de Sergipe;2853;Pedra Mole;2805000
Agreste e Sertão de Sergipe;2853;Pinhão;2805208
Agreste e Sertão de Sergipe;2853;Poço Redondo;2805406
Agreste e Sertão de Sergipe;2853;Poço Verde;2805505
Agreste e Sertão de Sergipe;2853;Porto da Folha;2805604
Agreste e Sertão de Sergipe;2853;Ribeirópolis;2806008
Agreste e Sertão de Sergipe;2853;São Miguel do Aleixo;2807006
Agreste e Sertão de Sergipe;2853;Simão Dias;2807105
Agreste e Sertão de Sergipe;2853;Tobias Barreto;2807402
Alto Parnaíba e Chapadas Sul do Piauí;2253;Alvorada do Gurguéia;2200459
Alto Parnaíba e Chapadas Sul do Piauí;2253;Anísio de Abreu;2200707
Alto Parnaíba e Chapadas Sul do Piauí;2253;Antônio Almeida;2200806
Alto Parnaíba e Chapadas Sul do Piauí;2253;Avelino Lopes;2201101
Alto Parnaíba e Chapadas Sul do Piauí;2253;Baixa Grande do Ribeiro;2201150
Alto Parnaíba e Chapadas Sul do Piauí;2253;Barreiras do Piauí;2201309
Alto Parnaíba e Chapadas Sul do Piauí;2253;Bertolínia;2201705
Alto Parnaíba e Chapadas Sul do Piauí;2253;Bom Jesus;2201903
Alto Parnaíba e Chapadas Sul do Piauí;2253;Bonfim do Piauí;2201929
Alto Parnaíba e Chapadas Sul do Piauí;2253;Brejo do Piauí;2201988
Alto Parnaíba e Chapadas Sul do Piauí;2253;Canavieira;2202251
Alto Parnaíba e Chapadas Sul do Piauí;2253;Canto do Buriti;2202307
Alto Parnaíba e Chapadas Sul do Piauí;2253;Caracol;2202505
Alto Parnaíba e Chapadas Sul do Piauí;2253;Colônia do Gurguéia;2202752
Alto Parnaíba e Chapadas Sul do Piauí;2253;Coronel José Dias;2202851
Alto Parnaíba e Chapadas Sul do Piauí;2253;Corrente;2202901
Alto Parnaíba e Chapadas Sul do Piauí;2253;Cristalândia do Piauí;2203008
Alto Parnaíba e Chapadas Sul do Piauí;2253;Cristino Castro;2203107
Alto Parnaíba e Chapadas Sul do Piauí;2253;Curimatá;2203206
Alto Parnaíba e Chapadas Sul do Piauí;2253;Currais;2203230
Alto Parnaíba e Chapadas Sul do Piauí;2253;Dirceu Arcoverde;2203354
Alto Parnaíba e Chapadas Sul do Piauí;2253;Dom Inocêncio;2203453
Alto Parnaíba e Chapadas Sul do Piauí;2253;Eliseu Martins;2203602
Alto Parnaíba e Chapadas Sul do Piauí;2253;Fartura do Piauí;2203750
Alto Parnaíba e Chapadas Sul do Piauí;2253;Flores do Piauí;2203800
Alto Parnaíba e Chapadas Sul do Piauí;2253;Floriano;2203909
Alto Parnaíba e Chapadas Sul do Piauí;2253;Gilbués;2204402
Alto Parnaíba e Chapadas Sul do Piauí;2253;Guadalupe;2204501
Alto Parnaíba e Chapadas Sul do Piauí;2253;Guaribas;2204550
Alto Parnaíba e Chapadas Sul do Piauí;2253;Itaueira;2205102
Alto Parnaíba e Chapadas Sul do Piauí;2253;Jerumenha;2205300
Alto Parnaíba e Chapadas Sul do Piauí;2253;Júlio Borges;2205524
Alto Parnaíba e Chapadas Sul do Piauí;2253;Jurema;2205532
Alto Parnaíba e Chapadas Sul do Piauí;2253;Landri Sales;2205607
Alto Parnaíba e Chapadas Sul do Piauí;2253;Manoel Emídio;2205904
Alto Parnaíba e Chapadas Sul do Piauí;2253;Marcos Parente;2206001
Alto Parnaíba e Chapadas Sul do Piauí;2253;Monte Alegre do Piauí;2206605
Alto Parnaíba e Chapadas Sul do Piauí;2253;Morro Cabeça no Tempo;2206654
Alto Parnaíba e Chapadas Sul do Piauí;2253;Nazaré do Piauí;2206704
Alto Parnaíba e Chapadas Sul do Piauí;2253;Pajeú do Piauí;2207355
Alto Parnaíba e Chapadas Sul do Piauí;2253;Palmeira do Piauí;2207405
Alto Parnaíba e Chapadas Sul do Piauí;2253;Parnaguá;2207603
Alto Parnaíba e Chapadas Sul do Piauí;2253;Pavussu;2207850
Alto Parnaíba e Chapadas Sul do Piauí;2253;Porto Alegre do Piauí;2208551
Alto Parnaíba e Chapadas Sul do Piauí;2253;Redenção do Gurguéia;2208700
Alto Parnaíba e Chapadas Sul do Piauí;2253;Riacho Frio;2208858
Alto Parnaíba e Chapadas Sul do Piauí;2253;Ribeiro Gonçalves;2208908
Alto Parnaíba e Chapadas Sul do Piauí;2253;Rio Grande do Piauí;2209005
Alto Parnaíba e Chapadas Sul do Piauí;2253;Santa Filomena;2209203
Alto Parnaíba e Chapadas Sul do Piauí;2253;Santa Luz;2209302
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Braz do Piauí;2209559
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Francisco do Piauí;2209708
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Gonçalo do Gurguéia;2209757
Alto Parnaíba e Chapadas Sul do Piauí;2253;São José do Peixe;2210102
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Lourenço do Piauí;2210359
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Miguel do Fidalgo;2210391
Alto Parnaíba e Chapadas Sul do Piauí;2253;São Raimundo Nonato;2210607
Alto Parnaíba e Chapadas Sul do Piauí;2253;Sebastião Barros;2210623
Alto Parnaíba e Chapadas Sul do Piauí;2253;Sebastião Leal;2210631
Alto Parnaíba e Chapadas Sul do Piauí;2253;Tamboril do Piauí;2210953
Alto Parnaíba e Chapadas Sul do Piauí;2253;Uruçuí;2211209
Alto Parnaíba e Chapadas Sul do Piauí;2253;Várzea Branca;2211357
Amapá exceto Macapá e Santana;1650;Serra do Navio;1600055
Amapá exceto Macapá e Santana;1650;Amapá;1600105
Amapá exceto Macapá e Santana;1650;Pedra Branca do Amapari;1600154
Amapá exceto Macapá e Santana;1650;Calçoene;1600204
Amapá exceto Macapá e Santana;1650;Cutias;1600212
Amapá exceto Macapá e Santana;1650;Ferreira Gomes;1600238
Amapá exceto Macapá e Santana;1650;Itaubal;1600253
Amapá exceto Macapá e Santana;1650;Laranjal do Jari;1600279
Amapá exceto Macapá e Santana;1650;Mazagão;1600402
Amapá exceto Macapá e Santana;1650;Oiapoque;1600501
Amapá exceto Macapá e Santana;1650;Porto Grande;1600535
Amapá exceto Macapá e Santana;1650;Pracuúba;1600550
Amapá exceto Macapá e Santana;1650;Tartarugalzinho;1600709
Amapá exceto Macapá e Santana;1650;Vitória do Jari;1600808
Aracaju (SE);2810;Aracaju;2800308
Arco metropol. de Duque de Caxias (RJ);3321;Duque de Caxias;3301702
Arco metropol. de Duque de Caxias (RJ);3321;Guapimirim;3301850
Arco metropol. de Duque de Caxias (RJ);3321;Magé;3302502
Arco metropol. de Niterói/São Gonçalo (RJ);3323;Itaboraí;3301900
Arco metropol. de Niterói/São Gonçalo (RJ);3323;Maricá;3302700
Arco metropol. de Niterói/São Gonçalo (RJ);3323;Niterói;3303302
Arco metropol. de Niterói/São Gonçalo (RJ);3323;São Gonçalo;3304904
Arco metropol. de Niterói/São Gonçalo (RJ);3323;Tanguá;3305752
Arco metropol. de Nova Iguaçu (RJ);3322;Belford Roxo;3300456
Arco metropol. de Nova Iguaçu (RJ);3322;Itaguaí;3302007
Arco metropol. de Nova Iguaçu (RJ);3322;Japeri;3302270
Arco metropol. de Nova Iguaçu (RJ);3322;Mesquita;3302858
Arco metropol. de Nova Iguaçu (RJ);3322;Nilópolis;3303203
Arco metropol. de Nova Iguaçu (RJ);3322;Nova Iguaçu;3303500
Arco metropol. de Nova Iguaçu (RJ);3322;Paracambi;3303609
Arco metropol. de Nova Iguaçu (RJ);3322;Queimados;3304144
Arco metropol. de Nova Iguaçu (RJ);3322;São João de Meriti;3305109
Arco metropol. de Nova Iguaçu (RJ);3322;Seropédica;3305554
Ariquemes/Ji-Paraná (RO);1152;Ariquemes;1100023
Ariquemes/Ji-Paraná (RO);1152;Costa Marques;1100080
Ariquemes/Ji-Paraná (RO);1152;Guajará-Mirim;1100106
Ariquemes/Ji-Paraná (RO);1152;Jaru;1100114
Ariquemes/Ji-Paraná (RO);1152;Ji-Paraná;1100122
Ariquemes/Ji-Paraná (RO);1152;Machadinho D'Oeste;1100130
Ariquemes/Ji-Paraná (RO);1152;Nova Brasilândia D'Oeste;1100148
Ariquemes/Ji-Paraná (RO);1152;Ouro Preto do Oeste;1100155
Ariquemes/Ji-Paraná (RO);1152;Presidente Médici;1100254
Ariquemes/Ji-Paraná (RO);1152;Rio Crespo;1100262
Ariquemes/Ji-Paraná (RO);1152;São Miguel do Guaporé;1100320
Ariquemes/Ji-Paraná (RO);1152;Nova Mamoré;1100338
Ariquemes/Ji-Paraná (RO);1152;Alvorada D'Oeste;1100346
Ariquemes/Ji-Paraná (RO);1152;Alto Paraíso;1100403
Ariquemes/Ji-Paraná (RO);1152;Buritis;1100452
Ariquemes/Ji-Paraná (RO);1152;Cacaulândia;1100601
